chr1	14055436	14055936	.
chr1	14067766	14068266	.
chr1	14259119	14259619	.
chr1	14339153	14339653	.
chr1	14366546	14367046	.
chr1	14437013	14437513	.
chr1	14440139	14440639	.
chr1	14522164	14522664	.
chr1	14572300	14572800	.
chr1	14628032	14628532	.
chr1	14824285	14824785	.
chr1	14825165	14825665	.
chr1	14895034	14895534	.
chr1	14923854	14924354	.
chr1	14924377	14924877	.
chr1	14924917	14925417	.
chr1	14944383	14944883	.
chr1	15042781	15043281	.
chr1	15153412	15153912	.
chr1	15153944	15154444	.
chr1	15180103	15180603	.
chr1	15195625	15196125	.
chr1	15206850	15207350	.
chr1	15212273	15212773	.
chr1	15258751	15259251	.
chr1	15261468	15261968	.
chr1	15370652	15371152	.
chr1	15386331	15386831	.
chr1	15401357	15401857	.
chr1	15406800	15407300	.
chr1	15411582	15412082	.
chr1	15417490	15417990	.
chr1	15426917	15427417	.
chr1	15524835	15525335	.
chr1	15703535	15704035	.
chr1	15734221	15734721	.
chr1	15735811	15736311	.
chr1	15788744	15789244	.
chr1	15799117	15799617	.
chr1	15810135	15810635	.
chr1	15886254	15886754	.
chr1	15946993	15947493	.
chr1	15962183	15962683	.
chr1	15965350	15965850	.
chr1	15966215	15966715	.
chr1	16019383	16019883	.
chr1	16068300	16068800	.
chr1	16075177	16075677	.
chr1	16114645	16115145	.
chr1	16128387	16128887	.
chr1	16155281	16155781	.
chr1	16174809	16175309	.
chr1	16175794	16176294	.
chr1	16189712	16190212	.
chr1	16190244	16190744	.
chr1	16210003	16210503	.
chr1	16374173	16374673	.
chr1	16492862	16493362	.
chr1	16620927	16621427	.
chr1	16872589	16873089	.
chr1	16925455	16925955	.
chr1	16925965	16926465	.
chr1	16926621	16927121	.
chr1	17003789	17004289	.
chr1	17021876	17022376	.
chr1	17089398	17089898	.
chr1	17098890	17099390	.
chr1	17099519	17100019	.
chr1	17109796	17110296	.
chr1	17123258	17123758	.
chr1	17206965	17207465	.
chr1	17207479	17207979	.
chr1	17233582	17234082	.
chr1	17375476	17375976	.
chr1	17441505	17442005	.
chr1	17531670	17532170	.
chr1	17532453	17532953	.
chr1	17535608	17536108	.
chr1	17540231	17540731	.
chr1	17547204	17547704	.
chr1	17551728	17552228	.
chr1	17561088	17561588	.
chr1	17561604	17562104	.
chr1	17569086	17569586	.
chr1	17569747	17570247	.
chr1	17573580	17574080	.
chr1	17587885	17588385	.
chr1	17618014	17618514	.
chr1	17618717	17619217	.
chr1	17635360	17635860	.
chr1	17635896	17636396	.
chr1	17669918	17670418	.
chr1	17671214	17671714	.
chr1	17673082	17673582	.
chr1	17920901	17921401	.
chr1	17923681	17924181	.
chr1	17966323	17966823	.
chr1	18000627	18001127	.
chr1	18008084	18008584	.
chr1	18042978	18043478	.
chr1	18047088	18047588	.
chr1	18071667	18072167	.
chr1	18072234	18072734	.
chr1	18085332	18085832	.
chr1	18107550	18108050	.
chr1	18109008	18109508	.
chr1	18110104	18110604	.
chr1	18110988	18111488	.
chr1	18139562	18140062	.
chr1	18142860	18143360	.
chr1	18160588	18161088	.
chr1	18200106	18200606	.
chr1	18230849	18231349	.
chr1	18279637	18280137	.
chr1	18282949	18283449	.
chr1	18557547	18558047	.
chr1	18724029	18724529	.
chr1	18885955	18886455	.
chr1	18890680	18891180	.
chr1	18900430	18900930	.
chr1	18901224	18901724	.
chr1	18938626	18939126	.
chr1	18941132	18941632	.
chr1	18941823	18942323	.
chr1	18997394	18997894	.
chr1	19011111	19011611	.
chr1	19045117	19045617	.
chr1	19066897	19067397	.
chr1	19079529	19080029	.
chr1	19149689	19150189	.
chr1	19254349	19254849	.
chr1	19288231	19288731	.
chr1	19288874	19289374	.
chr1	19476779	19477279	.
chr1	19477762	19478262	.
chr1	19563547	19564047	.
chr1	19628755	19629255	.
chr1	19636671	19637171	.
chr1	19644004	19644504	.
chr1	19664634	19665134	.
chr1	19665742	19666242	.
chr1	19671708	19672208	.
chr1	19672228	19672728	.
chr1	19682179	19682679	.
chr1	19695150	19695650	.
chr1	19700065	19700565	.
chr1	19706439	19706939	.
chr1	19710844	19711344	.
chr1	19728307	19728807	.
chr1	19757617	19758117	.
chr1	19765439	19765939	.
chr1	19799677	19800177	.
chr1	19878083	19878583	.
chr1	19899070	19899570	.
chr1	20058502	20059002	.
chr1	20069916	20070416	.
chr1	20153784	20154284	.
chr1	20165934	20166434	.
chr1	20183929	20184429	.
chr1	20190556	20191056	.
chr1	20219945	20220445	.
chr1	20227836	20228336	.
chr1	20255610	20256110	.
chr1	20262952	20263452	.
chr1	20380670	20381170	.
chr1	20386671	20387171	.
chr1	20390597	20391097	.
chr1	20408937	20409437	.
chr1	20426844	20427344	.
chr1	20427402	20427902	.
chr1	20429089	20429589	.
chr1	20448608	20449108	.
chr1	20480317	20480817	.
chr1	20481077	20481577	.
chr1	20483715	20484215	.
chr1	20486026	20486526	.
chr1	20530379	20530879	.
chr1	20552274	20552774	.
chr1	20684952	20685452	.
chr1	20685639	20686139	.
chr1	20711209	20711709	.
chr1	20732908	20733408	.
chr1	20733588	20734088	.
chr1	21255152	21255652	.
chr1	21259713	21260213	.
chr1	21311067	21311567	.
chr1	21314197	21314697	.
chr1	21317392	21317892	.
chr1	21319410	21319910	.
chr1	21324479	21324979	.
chr1	21329509	21330009	.
chr1	21334079	21334579	.
chr1	21335755	21336255	.
chr1	21345272	21345772	.
chr1	21524828	21525328	.
chr1	21547730	21548230	.
chr1	21590369	21590869	.
chr1	21624718	21625218	.
chr1	21639558	21640058	.
chr1	21653751	21654251	.
chr1	21659237	21659737	.
chr1	21662163	21662663	.
chr1	21663089	21663589	.
chr1	21666425	21666925	.
chr1	21669198	21669698	.
chr1	21837380	21837880	.
chr1	22018928	22019428	.
chr1	22044670	22045170	.
chr1	22122242	22122742	.
chr1	22318440	22318940	.
chr1	22447763	22448263	.
chr1	22530170	22530670	.
chr1	22636192	22636692	.
chr1	22636858	22637358	.
chr1	22642691	22643191	.
chr1	22643402	22643902	.
chr1	22652439	22652939	.
chr1	22652948	22653448	.
chr1	22662257	22662757	.
chr1	22771993	22772493	.
chr1	22774201	22774701	.
chr1	22778878	22779378	.
chr1	22800061	22800561	.
chr1	22806106	22806606	.
chr1	22806638	22807138	.
chr1	22807294	22807794	.
chr1	22808767	22809267	.
chr1	22815645	22816145	.
chr1	22829993	22830493	.
chr1	22841773	22842273	.
chr1	22850626	22851126	.
chr1	22881690	22882190	.
chr1	23084053	23084553	.
chr1	23169571	23170071	.
chr1	23177512	23178012	.
chr1	23217300	23217800	.
chr1	23369584	23370084	.
chr1	23370884	23371384	.
chr1	23478977	23479477	.
chr1	23484075	23484575	.
chr1	23554850	23555350	.
chr1	23556124	23556624	.
chr1	23559230	23559730	.
chr1	23562209	23562709	.
chr1	23567903	23568403	.
chr1	23568498	23568998	.
chr1	23793330	23793830	.
chr1	24149722	24150222	.
chr1	24289886	24290386	.
chr1	24318179	24318679	.
chr1	24436040	24436540	.
chr1	24438366	24438866	.
chr1	24502616	24503116	.
chr1	24558965	24559465	.
chr1	24619317	24619817	.
chr1	24688497	24688997	.
chr1	24704668	24705168	.
chr1	24705235	24705735	.
chr1	24714769	24715269	.
chr1	24715340	24715840	.
chr1	24717847	24718347	.
chr1	24733307	24733807	.
chr1	24745130	24745630	.
chr1	24872386	24872886	.
chr1	24911763	24912263	.
chr1	24930129	24930629	.
chr1	25022796	25023296	.
chr1	25033972	25034472	.
chr1	25167641	25168141	.
chr1	25174902	25175402	.
chr1	25543309	25543809	.
chr1	25544726	25545226	.
chr1	25557509	25558009	.
chr1	25563722	25564222	.
chr1	25566588	25567088	.
chr1	25616366	25616866	.
chr1	25652154	25652654	.
chr1	25652932	25653432	.
chr1	25653468	25653968	.
chr1	25758864	25759364	.
chr1	25807447	25807947	.
chr1	25859249	25859749	.
chr1	25900192	25900692	.
chr1	25905293	25905793	.
chr1	25909014	25909514	.
chr1	25914004	25914504	.
chr1	25914519	25915019	.
chr1	25922374	25922874	.
chr1	25931439	25931939	.
chr1	26016436	26016936	.
chr1	26020362	26020862	.
chr1	26021508	26022008	.
chr1	26028389	26028889	.
chr1	26239866	26240366	.
chr1	26276110	26276610	.
chr1	26289137	26289637	.
chr1	26459622	26460122	.
chr1	26529473	26529973	.
chr1	26538069	26538569	.
chr1	26541680	26542180	.
chr1	26542289	26542789	.
chr1	26542973	26543473	.
chr1	26545440	26545940	.
chr1	26555455	26555955	.
chr1	26555988	26556488	.
chr1	26677429	26677929	.
chr1	26743931	26744431	.
chr1	26771694	26772194	.
chr1	26783808	26784308	.
chr1	26794283	26794783	.
chr1	26857417	26857917	.
chr1	26872351	26872851	.
chr1	26961701	26962201	.
chr1	27001938	27002438	.
chr1	27071084	27071584	.
chr1	27111906	27112406	.
chr1	27145860	27146360	.
chr1	27152553	27153053	.
chr1	27299401	27299901	.
chr1	27341783	27342283	.
chr1	27366193	27366693	.
chr1	27366757	27367257	.
chr1	27369712	27370212	.
chr1	27418266	27418766	.
chr1	27488499	27488999	.
chr1	27492231	27492731	.
chr1	27504420	27504920	.
chr1	27505131	27505631	.
chr1	27519208	27519708	.
chr1	27522302	27522802	.
chr1	27525417	27525917	.
chr1	27528984	27529484	.
chr1	27535907	27536407	.
chr1	27536729	27537229	.
chr1	27545152	27545652	.
chr1	27563905	27564405	.
chr1	27564882	27565382	.
chr1	27572410	27572910	.
chr1	27574810	27575310	.
chr1	27589926	27590426	.
chr1	27599087	27599587	.
chr1	27601615	27602115	.
chr1	27625077	27625577	.
chr1	27631542	27632042	.
chr1	27863017	27863517	.
chr1	27864266	27864766	.
chr1	27872244	27872744	.
chr1	27887489	27887989	.
chr1	27981141	27981641	.
chr1	27993216	27993716	.
chr1	28105016	28105516	.
chr1	28176448	28176948	.
chr1	28663873	28664373	.
chr1	28716216	28716716	.
chr1	28811672	28812172	.
chr1	28812230	28812730	.
chr1	28813066	28813566	.
chr1	28815081	28815581	.
chr1	28823931	28824431	.
chr1	28830884	28831384	.
chr1	28831387	28831887	.
chr1	28835355	28835855	.
chr1	28855612	28856112	.
chr1	28884892	28885392	.
chr1	28886835	28887335	.
chr1	29081164	29081664	.
chr1	29113045	29113545	.
chr1	29216228	29216728	.
chr1	29216834	29217334	.
chr1	29323709	29324209	.
chr1	29331847	29332347	.
chr1	29342340	29342840	.
chr1	29350787	29351287	.
chr1	29650058	29650558	.
chr1	29695704	29696204	.
chr1	29704364	29704864	.
chr1	29969586	29970086	.
chr1	30060756	30061256	.
chr1	30103721	30104221	.
chr1	30109844	30110344	.
chr1	30318115	30318615	.
chr1	30664406	30664906	.
chr1	30725692	30726192	.
chr1	30730281	30730781	.
chr1	30748109	30748609	.
chr1	30748810	30749310	.
chr1	30756624	30757124	.
chr1	30757534	30758034	.
chr1	30777471	30777971	.
chr1	30816166	30816666	.
chr1	30847473	30847973	.
chr1	30877536	30878036	.
chr1	30879852	30880352	.
chr1	30882920	30883420	.
chr1	30883654	30884154	.
chr1	30885500	30886000	.
chr1	30888475	30888975	.
chr1	30899688	30900188	.
chr1	30912751	30913251	.
chr1	31189963	31190463	.
chr1	31218615	31219115	.
chr1	31266462	31266962	.
chr1	31376702	31377202	.
chr1	31381454	31381954	.
chr1	31382553	31383053	.
chr1	31573927	31574427	.
chr1	31626370	31626870	.
chr1	31627836	31628336	.
chr1	31666116	31666616	.
chr1	31672917	31673417	.
chr1	31694371	31694871	.
chr1	31694890	31695390	.
chr1	31696062	31696562	.
chr1	31700758	31701258	.
chr1	31701261	31701761	.
chr1	31703846	31704346	.
chr1	31717188	31717688	.
chr1	31730390	31730890	.
chr1	31732734	31733234	.
chr1	31733726	31734226	.
chr1	31736693	31737193	.
chr1	31754056	31754556	.
chr1	31762608	31763108	.
chr1	31769724	31770224	.
chr1	31782003	31782503	.
chr1	31811527	31812027	.
chr1	31822656	31823156	.
chr1	31842876	31843376	.
chr1	32196388	32196888	.
chr1	32201359	32201859	.
chr1	32336026	32336526	.
chr1	32338236	32338736	.
chr1	32351828	32352328	.
chr1	32464665	32465165	.
chr1	32470540	32471040	.
chr1	32668608	32669108	.
chr1	32681460	32681960	.
chr1	32703953	32704453	.
chr1	32753694	32754194	.
chr1	32754327	32754827	.
chr1	32814758	32815258	.
chr1	32818903	32819403	.
chr1	32861952	32862452	.
chr1	32878173	32878673	.
chr1	32881812	32882312	.
chr1	32887003	32887503	.
chr1	32892729	32893229	.
chr1	32897332	32897832	.
chr1	32981167	32981667	.
chr1	32984344	32984844	.
chr1	32992335	32992835	.
chr1	33007147	33007647	.
chr1	33058075	33058575	.
chr1	33074459	33074959	.
chr1	33081976	33082476	.
chr1	33096236	33096736	.
chr1	33153074	33153574	.
chr1	33161329	33161829	.
chr1	33169570	33170070	.
chr1	33170683	33171183	.
chr1	33180641	33181141	.
chr1	33334963	33335463	.
chr1	33338831	33339331	.
chr1	33358063	33358563	.
chr1	33363311	33363811	.
chr1	33382560	33383060	.
chr1	33442127	33442627	.
chr1	33517543	33518043	.
chr1	33653200	33653700	.
chr1	33661685	33662185	.
chr1	33725664	33726164	.
chr1	33836586	33837086	.
chr1	33893276	33893776	.
chr1	33925474	33925974	.
chr1	33957823	33958323	.
chr1	33972917	33973417	.
chr1	34051033	34051533	.
chr1	34089788	34090288	.
chr1	34163084	34163584	.
chr1	34165027	34165527	.
chr1	34266333	34266833	.
chr1	34268038	34268538	.
chr1	34268555	34269055	.
chr1	34441696	34442196	.
chr1	34684266	34684766	.
chr1	34732879	34733379	.
chr1	34736676	34737176	.
chr1	34770850	34771350	.
chr1	34872104	34872604	.
chr1	34911288	34911788	.
chr1	34920512	34921012	.
chr1	34924121	34924621	.
chr1	34925924	34926424	.
chr1	34928769	34929269	.
chr1	35162210	35162710	.
chr1	35437126	35437626	.
chr1	35442635	35443135	.
chr1	35523354	35523854	.
chr1	35536737	35537237	.
chr1	35564015	35564515	.
chr1	35672455	35672955	.
chr1	35675648	35676148	.
chr1	35725569	35726069	.
chr1	35834272	35834772	.
chr1	36093794	36094294	.
chr1	36115131	36115631	.
chr1	36123349	36123849	.
chr1	36142139	36142639	.
chr1	36159983	36160483	.
chr1	36176226	36176726	.
chr1	36203508	36204008	.
chr1	36207270	36207770	.
chr1	36323267	36323767	.
chr1	36351044	36351544	.
chr1	36400881	36401381	.
chr1	36411743	36412243	.
chr1	36486549	36487049	.
chr1	36582231	36582731	.
chr1	36605910	36606410	.
chr1	36653802	36654302	.
chr1	36781049	36781549	.
chr1	36804118	36804618	.
chr1	36824226	36824726	.
chr1	36829014	36829514	.
chr1	36864786	36865286	.
chr1	36871557	36872057	.
chr1	36946813	36947313	.
chr1	37034207	37034707	.
chr1	37037595	37038095	.
chr1	37139766	37140266	.
chr1	37147503	37148003	.
chr1	37158081	37158581	.
chr1	37274930	37275430	.
chr1	37282801	37283301	.
chr1	37286829	37287329	.
chr1	37290812	37291312	.
chr1	37324956	37325456	.
chr1	37338560	37339060	.
chr1	37394993	37395493	.
chr1	37399795	37400295	.
chr1	37415750	37416250	.
chr1	37471620	37472120	.
chr1	37477236	37477736	.
chr1	37676143	37676643	.
chr1	37708439	37708939	.
chr1	37722124	37722624	.
chr1	37726213	37726713	.
chr1	37731599	37732099	.
chr1	37759627	37760127	.
chr1	37760216	37760716	.
chr1	37764955	37765455	.
chr1	37817384	37817884	.
chr1	38003830	38004330	.
chr1	38046789	38047289	.
chr1	38068149	38068649	.
chr1	38113099	38113599	.
chr1	38113614	38114114	.
chr1	38114268	38114768	.
chr1	38133675	38134175	.
chr1	38328247	38328747	.
chr1	38417767	38418267	.
chr1	38418361	38418861	.
chr1	38432463	38432963	.
chr1	38433020	38433520	.
chr1	38451486	38451986	.
chr1	38551265	38551765	.
chr1	38571668	38572168	.
chr1	38614108	38614608	.
chr1	38662106	38662606	.
chr1	38727570	38728070	.
chr1	38728082	38728582	.
chr1	38815964	38816464	.
chr1	38826234	38826734	.
chr1	38827291	38827791	.
chr1	38833045	38833545	.
chr1	38919020	38919520	.
chr1	38929398	38929898	.
chr1	38941705	38942205	.
chr1	39076477	39076977	.
chr1	39089731	39090231	.
chr1	39090341	39090841	.
chr1	39142655	39143155	.
chr1	39204763	39205263	.
chr1	39214034	39214534	.
chr1	39408703	39409203	.
chr1	39485331	39485831	.
chr1	39625298	39625798	.
chr1	39625856	39626356	.
chr1	39626664	39627164	.
chr1	39632770	39633270	.
chr1	39668103	39668603	.
chr1	39671383	39671883	.
chr1	39687194	39687694	.
chr1	39689574	39690074	.
chr1	39691224	39691724	.
chr1	39691764	39692264	.
chr1	39785705	39786205	.
chr1	39786580	39787080	.
chr1	39817269	39817769	.
chr1	39842888	39843388	.
chr1	39886915	39887415	.
chr1	39901848	39902348	.
